Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2139,middle,Male,Socks,Footwear,159,Connecticut,M,Silver,Summer,1.1,No,Cash,Express,No,Yes,83,Credit Card,Bi-Weekly
2140,middle,Male,Belt,Footwear,110,Kansas,M,Lavender,Winter,2,Yes,Credit Card,Next Day Air,Yes,No,43,PayPal,Quarterly
2141,youth,Female,Coat,Clothing,186,Nebraska,XL,Purple,Fall,2.9,Yes,Bank Transfer,Store Pickup,Yes,No,83,Bank Transfer,Quarterly
2142,old,Female,Gloves,Accessories,24,Louisiana,L,Blue,Summer,4,Yes,Venmo,2-Day Shipping,No,Yes,45,Venmo,Annually
2143,middle,Female,Sandals,Footwear,177,Minnesota,M,Black,Winter,1.9,No,Credit Card,Store Pickup,Yes,No,71,Credit Card,Fortnightly
2144,old,Male,Handbag,Accessories,71,Massachusetts,L,Indigo,Fall,3.6,Yes,Credit Card,2-Day Shipping,No,No,85,Bank Transfer,Annually
2145,youth,Female,Sandals,Accessories,63,West Virginia,L,Gray,Winter,4.4,Yes,PayPal,Next Day Air,Yes,No,59,Bank Transfer,Every 3 Months
2146,youth,Male,Pants,Clothing,19,Utah,L,Charcoal,Spring,2.5,No,Debit Card,Next Day Air,No,No,54,Credit Card,Weekly
2147,middle,Male,Shirt,Accessories,144,Arizona,M,Olive,Fall,1.1,Yes,Cash,Express,Yes,Yes,57,Venmo,Quarterly
2148,youth,Male,Jacket,Outerwear,186,North Dakota,XL,Purple,Winter,1.3,Yes,Cash,Store Pickup,Yes,Yes,44,Credit Card,Monthly
2149,youth,Female,Hoodie,Accessories,152,Tennessee,M,Yellow,Winter,1.6,Yes,Bank Transfer,Next Day Air,No,Yes,67,Venmo,Monthly
2150,middle,Male,Hat,Outerwear,107,Utah,M,Lavender,Spring,3.7,Yes,Credit Card,2-Day Shipping,No,Yes,41,Credit Card,Monthly
2151,old,Male,Sandals,Footwear,31,Alaska,S,Silver,Spring,4.5,No,Bank Transfer,Store Pickup,No,Yes,33,PayPal,Weekly
2152,youth,Male,Coat,Accessories,134,New York,M,Silver,Winter,2.2,Yes,Bank Transfer,Next Day Air,Yes,No,51,Credit Card,Annually
2153,youth,Female,Shorts,Accessories,192,South Dakota,L,Peach,Spring,2.8,Yes,Venmo,Express,No,Yes,20,Bank Transfer,Monthly
2154,middle,Female,Hat,Outerwear,65,Colorado,M,Gray,Spring,2.5,Yes,Venmo,Standard,No,Yes,50,Venmo,Annually
2155,old,Female,Pants,Outerwear,98,Ohio,S,Blue,Spring,1.8,No,PayPal,Standard,No,Yes,50,Bank Transfer,Quarterly
2156,youth,Male,Gloves,Outerwear,164,South Carolina,XL,Cyan,Fall,2.8,No,Cash,Store Pickup,No,Yes,47,Venmo,Bi-Weekly
2157,youth,Male,Skirt,Footwear,176,Delaware,L,Peach,Spring,3.2,No,Debit Card,Free Shipping,Yes,No,95,Venmo,Quarterly
2158,youth,Female,Blouse,Outerwear,42,South Carolina,L,Purple,Winter,2.7,Yes,Debit Card,Store Pickup,No,Yes,91,Bank Transfer,Annually
2159,middle,Female,Hoodie,Footwear,157,Indiana,XL,Blue,Spring,1.7,Yes,PayPal,Store Pickup,No,Yes,61,PayPal,Monthly
2160,old,Female,Gloves,Accessories,94,Kansas,L,Black,Summer,1.1,Yes,Credit Card,Store Pickup,Yes,No,69,Bank Transfer,Bi-Weekly
2161,middle,Female,T-shirt,Outerwear,71,Oklahoma,L,Gray,Winter,2.5,No,Cash,Express,Yes,Yes,10,Bank Transfer,Annually
2162,old,Male,Sunglasses,Footwear,98,Nebraska,S,Orange,Fall,4.2,No,Cash,Standard,No,Yes,24,Debit Card,Quarterly
2163,middle,Male,Boots,Accessories,111,South Carolina,S,Yellow,Summer,3.6,No,Bank Transfer,Express,No,No,11,Venmo,Monthly
2164,youth,Male,Hat,Outerwear,130,Massachusetts,L,Violet,Summer,4.9,Yes,Cash,Express,No,No,22,Venmo,Bi-Weekly
2165,old,Male,Sunglasses,Clothing,87,Indiana,S,Gold,Winter,4,Yes,Bank Transfer,Next Day Air,No,No,41,Credit Card,Every 3 Months
2166,youth,Male,Backpack,Clothing,52,North Dakota,S,Silver,Spring,3.4,Yes,Venmo,Next Day Air,No,Yes,23,Bank Transfer,Quarterly
2167,youth,Male,Boots,Outerwear,194,New York,S,Teal,Summer,2.4,Yes,Venmo,Standard,No,No,96,Credit Card,Weekly
2168,old,Male,Backpack,Outerwear,52,Mississippi,S,Gray,Spring,3.3,No,Venmo,2-Day Shipping,Yes,No,70,Bank Transfer,Every 3 Months
2169,youth,Female,Sandals,Footwear,186,Maine,XL,Blue,Summer,2.2,Yes,Credit Card,Free Shipping,No,Yes,93,PayPal,Annually
2170,old,Female,Dress,Footwear,143,Delaware,S,Indigo,Spring,2.2,Yes,PayPal,Free Shipping,No,No,27,Cash,Quarterly
2171,old,Male,Shirt,Clothing,47,Texas,L,Gray,Spring,2.4,Yes,Cash,Standard,Yes,No,47,Bank Transfer,Bi-Weekly
2172,middle,Male,T-shirt,Accessories,120,Mississippi,M,Red,Fall,2.9,Yes,PayPal,Next Day Air,No,Yes,52,Debit Card,Weekly
2173,old,Male,Boots,Clothing,112,Florida,M,Peach,Summer,3.5,Yes,Credit Card,Standard,Yes,No,21,Cash,Annually
2174,old,Male,Coat,Outerwear,106,Nevada,S,Black,Spring,2.5,Yes,Credit Card,2-Day Shipping,Yes,No,19,Debit Card,Fortnightly
2175,middle,Female,Jacket,Outerwear,107,New York,S,Gray,Summer,1.5,Yes,Bank Transfer,2-Day Shipping,No,No,83,PayPal,Fortnightly
2176,youth,Female,Hoodie,Clothing,152,Arkansas,L,Purple,Spring,1.6,Yes,Credit Card,Next Day Air,No,No,44,Bank Transfer,Every 3 Months
2177,middle,Male,Sandals,Footwear,163,Idaho,M,Indigo,Summer,1.7,No,PayPal,Free Shipping,No,No,68,Cash,Fortnightly
2178,old,Male,Sneakers,Clothing,36,Nebraska,XL,Black,Winter,4.6,Yes,Cash,Express,No,Yes,65,Credit Card,Annually
2179,youth,Male,Handbag,Footwear,83,Hawaii,XL,Purple,Fall,1.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,80,Debit Card,Bi-Weekly
2180,youth,Female,Boots,Accessories,148,Vermont,XL,Blue,Fall,2,Yes,Bank Transfer,Express,No,No,17,Cash,Every 3 Months
2181,middle,Male,Handbag,Accessories,142,Iowa,S,Lavender,Winter,4.8,Yes,Credit Card,Standard,Yes,No,44,Venmo,Annually
2182,youth,Male,Jewelry,Accessories,66,Michigan,XL,Purple,Summer,1.7,No,Debit Card,Store Pickup,Yes,No,76,Venmo,Monthly
2183,middle,Male,Scarf,Clothing,131,Maine,S,Violet,Winter,3.3,No,Debit Card,2-Day Shipping,No,Yes,10,Cash,Bi-Weekly
2184,middle,Female,Blouse,Footwear,36,New Jersey,M,Indigo,Summer,4.3,No,PayPal,Standard,Yes,Yes,72,Bank Transfer,Quarterly
2185,old,Male,Sandals,Clothing,189,Connecticut,L,Teal,Summer,4.2,No,Cash,2-Day Shipping,Yes,Yes,42,Credit Card,Annually
2186,youth,Male,Sandals,Accessories,184,Alaska,L,Gold,Spring,2.4,Yes,Venmo,Next Day Air,Yes,Yes,85,Venmo,Annually
2187,old,Male,Skirt,Clothing,99,Alaska,M,Pink,Winter,2.1,Yes,Venmo,Next Day Air,Yes,Yes,51,Credit Card,Every 3 Months
2188,middle,Female,Coat,Footwear,53,Vermont,M,Indigo,Spring,2.1,No,Credit Card,Express,Yes,Yes,76,Venmo,Quarterly
2189,youth,Male,Blouse,Outerwear,153,Alabama,L,Gray,Spring,3.9,Yes,Venmo,Store Pickup,No,Yes,65,Credit Card,Weekly
2190,youth,Female,Blouse,Outerwear,113,Montana,S,Silver,Fall,3.7,Yes,Debit Card,2-Day Shipping,No,Yes,40,Credit Card,Bi-Weekly
2191,youth,Female,Dress,Footwear,192,Montana,S,Beige,Fall,1.3,Yes,Bank Transfer,Next Day Air,Yes,No,96,Venmo,Quarterly
2192,middle,Female,Sunglasses,Clothing,184,Colorado,M,Teal,Spring,4,No,Bank Transfer,2-Day Shipping,Yes,Yes,25,PayPal,Every 3 Months
2193,old,Male,Shorts,Accessories,16,Ohio,XL,Charcoal,Summer,1.9,No,Venmo,Next Day Air,No,No,14,Debit Card,Every 3 Months
2194,old,Female,Socks,Accessories,81,North Carolina,L,Black,Fall,1.1,Yes,Venmo,Free Shipping,Yes,No,51,Bank Transfer,Weekly
2195,youth,Male,Sandals,Accessories,129,Maryland,XL,Gray,Spring,1.7,Yes,Credit Card,Express,Yes,Yes,94,Credit Card,Every 3 Months
2196,old,Female,Scarf,Clothing,101,Kentucky,L,Magenta,Spring,2.6,No,Credit Card,Free Shipping,No,Yes,29,Credit Card,Quarterly
2197,youth,Female,Belt,Clothing,84,Mississippi,L,Lavender,Fall,2.5,Yes,Venmo,Free Shipping,No,Yes,75,Debit Card,Every 3 Months
2198,youth,Female,T-shirt,Accessories,180,Wisconsin,S,Peach,Fall,2.8,Yes,Credit Card,2-Day Shipping,No,Yes,52,Cash,Weekly
2199,middle,Male,T-shirt,Footwear,82,South Carolina,S,Green,Winter,4.4,Yes,Bank Transfer,Store Pickup,Yes,No,25,Cash,Annually
2200,middle,Male,T-shirt,Footwear,83,Florida,L,Turquoise,Fall,1.1,Yes,Cash,Store Pickup,Yes,No,19,Cash,Bi-Weekly
2201,middle,Male,Hoodie,Accessories,16,Hawaii,L,Olive,Winter,4.4,Yes,PayPal,Free Shipping,Yes,Yes,71,Debit Card,Bi-Weekly
2202,old,Female,Scarf,Outerwear,87,Louisiana,XL,Purple,Fall,2.3,No,Credit Card,Free Shipping,Yes,No,76,Cash,Every 3 Months
2203,youth,Male,Hoodie,Accessories,60,Utah,M,Red,Winter,1.2,No,Debit Card,Store Pickup,No,Yes,54,Cash,Weekly
2204,youth,Female,Jewelry,Outerwear,92,Alabama,XL,Turquoise,Summer,1.4,No,Cash,Next Day Air,No,Yes,99,Cash,Every 3 Months
2205,middle,Male,Socks,Footwear,190,Montana,M,Maroon,Winter,3.4,No,Debit Card,Express,No,No,42,PayPal,Every 3 Months
2206,old,Male,Handbag,Outerwear,132,Kansas,S,Purple,Spring,4.3,Yes,Debit Card,Express,Yes,Yes,45,Bank Transfer,Quarterly
2207,old,Male,Hoodie,Outerwear,83,Pennsylvania,M,Pink,Summer,2.7,No,Debit Card,Express,Yes,Yes,12,Credit Card,Monthly
2208,youth,Female,Shorts,Outerwear,91,New York,M,Charcoal,Fall,1.8,Yes,Bank Transfer,Free Shipping,No,No,63,Debit Card,Quarterly
2209,old,Male,Jacket,Footwear,153,Iowa,XL,Cyan,Fall,4.9,No,Debit Card,Store Pickup,No,No,86,Cash,Bi-Weekly
2210,old,Male,T-shirt,Outerwear,27,New Jersey,M,White,Winter,3.6,No,Venmo,Store Pickup,No,No,19,Cash,Fortnightly
2211,middle,Male,Gloves,Outerwear,124,Georgia,L,Teal,Fall,4.9,No,Credit Card,2-Day Shipping,No,No,58,Bank Transfer,Every 3 Months
2212,middle,Female,Shoes,Footwear,53,Alaska,M,Turquoise,Winter,1.5,No,Credit Card,Free Shipping,No,Yes,74,Credit Card,Every 3 Months
2213,youth,Female,Skirt,Footwear,184,Alabama,L,Brown,Winter,1.2,No,Cash,Next Day Air,No,Yes,67,Cash,Bi-Weekly
2214,middle,Male,Scarf,Footwear,142,Florida,M,Violet,Winter,3.8,Yes,Credit Card,Standard,No,Yes,80,PayPal,Fortnightly
2215,middle,Male,T-shirt,Accessories,121,Idaho,XL,Peach,Spring,4.5,Yes,PayPal,Next Day Air,No,No,41,Bank Transfer,Fortnightly
2216,middle,Male,Gloves,Accessories,42,Virginia,M,Gray,Winter,1.7,Yes,Venmo,Next Day Air,Yes,Yes,59,Debit Card,Weekly
2217,youth,Female,Jacket,Outerwear,83,Utah,XL,Purple,Spring,4.6,No,Credit Card,Store Pickup,No,No,61,Bank Transfer,Annually
2218,youth,Female,Sneakers,Outerwear,189,Kansas,S,Teal,Spring,4.5,Yes,Cash,Free Shipping,Yes,Yes,98,Bank Transfer,Weekly
2219,youth,Male,Jewelry,Outerwear,57,Delaware,L,Red,Summer,3.4,Yes,Credit Card,Store Pickup,No,Yes,94,Venmo,Weekly
2220,youth,Male,Sandals,Footwear,36,Indiana,L,Cyan,Winter,3.2,Yes,Venmo,Next Day Air,Yes,Yes,10,Cash,Weekly
2221,old,Female,Handbag,Footwear,95,Maine,S,Beige,Winter,4.8,Yes,Credit Card,Free Shipping,No,Yes,88,Debit Card,Monthly
2222,old,Female,Hat,Footwear,58,Michigan,M,Olive,Fall,1.2,Yes,Cash,Free Shipping,Yes,No,84,Cash,Bi-Weekly
2223,middle,Male,Dress,Accessories,133,Kansas,S,Pink,Fall,2.4,Yes,PayPal,Next Day Air,No,No,46,Debit Card,Monthly
2224,youth,Male,Backpack,Accessories,123,Mississippi,S,Gold,Spring,4.1,No,PayPal,2-Day Shipping,Yes,Yes,26,Cash,Weekly
2225,youth,Male,Belt,Clothing,39,Wyoming,S,Indigo,Spring,2.6,Yes,Cash,2-Day Shipping,Yes,Yes,55,Bank Transfer,Bi-Weekly
2226,youth,Male,Gloves,Footwear,27,Kansas,L,White,Spring,2.5,No,PayPal,Store Pickup,Yes,No,30,PayPal,Bi-Weekly
2227,middle,Female,Blouse,Outerwear,142,Michigan,L,Peach,Summer,4.7,Yes,PayPal,Standard,No,Yes,17,Credit Card,Weekly
2228,youth,Female,Backpack,Clothing,45,Florida,L,Violet,Summer,3.9,Yes,Debit Card,Free Shipping,No,Yes,77,Debit Card,Every 3 Months
2229,youth,Male,Socks,Footwear,148,Wyoming,M,Turquoise,Winter,2.5,Yes,Bank Transfer,2-Day Shipping,No,No,13,Cash,Fortnightly
2230,middle,Male,T-shirt,Clothing,97,Connecticut,M,Gray,Spring,3.1,No,PayPal,Free Shipping,Yes,No,70,Bank Transfer,Bi-Weekly
2231,middle,Male,Socks,Clothing,108,California,XL,Purple,Spring,3.1,No,Credit Card,Express,No,Yes,11,Cash,Weekly
2232,middle,Male,Socks,Footwear,195,New York,XL,Blue,Spring,2.8,No,Bank Transfer,Store Pickup,Yes,Yes,27,Venmo,Annually
2233,old,Female,Sunglasses,Outerwear,74,Utah,XL,Cyan,Winter,3.1,Yes,Debit Card,Next Day Air,Yes,Yes,38,PayPal,Annually
2234,middle,Female,Coat,Accessories,25,Idaho,M,Maroon,Winter,2.2,Yes,Debit Card,Express,Yes,No,82,Venmo,Weekly
2235,youth,Female,Hat,Clothing,96,North Carolina,M,Purple,Fall,3.9,Yes,Venmo,Express,Yes,No,75,Bank Transfer,Weekly
2236,middle,Female,Blouse,Clothing,97,California,S,Cyan,Spring,2.3,Yes,Cash,Free Shipping,No,No,60,Debit Card,Quarterly
2237,middle,Female,Hat,Clothing,63,Massachusetts,S,Maroon,Spring,3.8,Yes,Credit Card,2-Day Shipping,Yes,No,79,Venmo,Annually
2238,youth,Female,Hoodie,Outerwear,16,California,S,Blue,Spring,3.8,No,Bank Transfer,Store Pickup,No,No,29,Debit Card,Weekly
2239,middle,Male,Shoes,Footwear,31,Maine,M,Peach,Fall,4.8,Yes,PayPal,Standard,No,No,26,Venmo,Monthly
2240,old,Female,Socks,Outerwear,69,Florida,M,Orange,Summer,3,Yes,Bank Transfer,Next Day Air,No,No,13,Cash,Bi-Weekly
2241,middle,Female,Pants,Outerwear,55,Hawaii,L,Indigo,Spring,3.1,No,Cash,Standard,No,No,76,PayPal,Every 3 Months
2242,old,Female,Sunglasses,Clothing,152,Louisiana,L,Olive,Summer,1.2,Yes,Credit Card,Next Day Air,Yes,Yes,45,Venmo,Monthly
2243,youth,Male,Gloves,Footwear,23,Maryland,XL,Charcoal,Spring,1.5,Yes,Cash,Free Shipping,No,No,33,Cash,Weekly
2244,youth,Female,Belt,Accessories,14,Mississippi,XL,White,Fall,4.1,No,Credit Card,Free Shipping,Yes,Yes,17,Credit Card,Quarterly
2245,youth,Female,Scarf,Accessories,20,Arkansas,XL,Lavender,Fall,2.6,No,Credit Card,Next Day Air,No,No,82,PayPal,Monthly
2246,middle,Male,Pants,Clothing,199,Montana,L,Red,Spring,2.3,Yes,Debit Card,Standard,No,No,26,Debit Card,Weekly
2247,old,Female,Shorts,Footwear,53,Mississippi,L,Pink,Summer,1.5,Yes,Debit Card,Free Shipping,No,Yes,21,PayPal,Bi-Weekly
2248,youth,Female,Shoes,Footwear,158,Connecticut,L,Brown,Winter,4.5,No,Debit Card,Store Pickup,No,No,15,PayPal,Fortnightly
2249,middle,Male,Socks,Clothing,106,Florida,XL,Blue,Spring,3.3,No,Cash,Standard,Yes,No,46,Venmo,Every 3 Months
2250,middle,Male,Sunglasses,Clothing,182,Maine,S,Silver,Fall,3.6,Yes,Cash,Store Pickup,Yes,Yes,96,PayPal,Fortnightly
2251,youth,Female,Belt,Accessories,198,New Hampshire,S,Yellow,Winter,3.1,Yes,Debit Card,Free Shipping,No,Yes,54,Debit Card,Annually
2252,old,Female,Jeans,Outerwear,155,New Hampshire,M,Magenta,Winter,1.9,Yes,Bank Transfer,Next Day Air,Yes,No,76,Credit Card,Weekly
2253,youth,Female,Backpack,Clothing,153,Oklahoma,M,Yellow,Fall,3.5,No,PayPal,Free Shipping,No,Yes,55,Venmo,Weekly
2254,youth,Male,Pants,Clothing,96,Tennessee,M,Blue,Summer,2.3,Yes,Cash,Free Shipping,No,No,53,Bank Transfer,Every 3 Months
2255,middle,Female,Handbag,Accessories,153,Delaware,XL,Maroon,Summer,1.7,Yes,Bank Transfer,2-Day Shipping,No,No,26,Credit Card,Bi-Weekly
2256,old,Male,Belt,Clothing,16,Pennsylvania,XL,Olive,Fall,2.1,No,Bank Transfer,Standard,No,Yes,22,Credit Card,Weekly
2257,youth,Female,Dress,Footwear,171,Montana,M,Charcoal,Fall,4.8,No,Venmo,Free Shipping,No,Yes,32,Cash,Every 3 Months
2258,youth,Male,Coat,Outerwear,143,Texas,M,Pink,Spring,4.9,No,Bank Transfer,Standard,No,Yes,25,Credit Card,Monthly
2259,old,Female,Hoodie,Outerwear,81,Florida,XL,Maroon,Spring,3,No,PayPal,Free Shipping,Yes,No,61,Debit Card,Quarterly
2260,middle,Female,Shorts,Clothing,45,Kansas,XL,Gold,Summer,4.3,Yes,Cash,Next Day Air,Yes,Yes,56,Cash,Quarterly
2261,old,Male,Shorts,Clothing,171,Kentucky,L,Brown,Summer,2.4,Yes,Credit Card,Standard,No,No,18,Bank Transfer,Bi-Weekly
2262,old,Female,Sandals,Accessories,188,Wyoming,XL,Red,Spring,1.6,No,Debit Card,Next Day Air,Yes,Yes,80,Debit Card,Fortnightly
2263,middle,Female,Sandals,Outerwear,166,New Hampshire,XL,Blue,Summer,2.7,No,PayPal,Free Shipping,No,No,98,PayPal,Every 3 Months
2264,middle,Female,Sandals,Outerwear,111,South Carolina,XL,Purple,Spring,3.4,No,Venmo,Next Day Air,No,Yes,44,Venmo,Quarterly
2265,old,Male,Sunglasses,Clothing,18,Montana,L,White,Winter,1.8,No,Bank Transfer,2-Day Shipping,No,No,84,PayPal,Bi-Weekly
2266,youth,Male,Hoodie,Outerwear,142,Alaska,L,Peach,Summer,2.5,Yes,Debit Card,Next Day Air,Yes,No,20,Bank Transfer,Bi-Weekly
2267,youth,Male,Dress,Outerwear,28,Nevada,S,Gold,Summer,4.8,No,Cash,Standard,Yes,No,57,Credit Card,Fortnightly
2268,middle,Female,Jacket,Clothing,109,West Virginia,L,Brown,Spring,4.1,No,Credit Card,Store Pickup,Yes,Yes,41,Credit Card,Quarterly
2269,old,Female,Skirt,Footwear,102,South Carolina,M,Brown,Spring,3.4,No,Cash,Standard,Yes,No,80,Credit Card,Quarterly
2270,middle,Female,Shirt,Clothing,37,Michigan,S,Olive,Fall,3.5,Yes,Bank Transfer,2-Day Shipping,Yes,No,83,Credit Card,Bi-Weekly
2271,middle,Female,Jacket,Clothing,183,Florida,L,Purple,Spring,1.1,No,Cash,Standard,Yes,No,70,Debit Card,Monthly
2272,middle,Female,Blouse,Accessories,138,Hawaii,M,Beige,Winter,1.4,No,Cash,Free Shipping,Yes,Yes,49,PayPal,Fortnightly
2273,youth,Male,Sunglasses,Footwear,113,Mississippi,S,Peach,Winter,3.1,Yes,Debit Card,Standard,Yes,Yes,82,Credit Card,Bi-Weekly
2274,middle,Female,Hat,Clothing,97,Maryland,M,Teal,Spring,4,Yes,Credit Card,Next Day Air,No,Yes,57,Cash,Monthly
2275,middle,Male,Blouse,Accessories,102,North Carolina,S,Indigo,Fall,3.8,No,Venmo,Store Pickup,No,No,49,Debit Card,Every 3 Months
2276,old,Male,Hoodie,Outerwear,115,Kentucky,XL,Maroon,Summer,4,No,Bank Transfer,2-Day Shipping,Yes,Yes,17,PayPal,Monthly
2277,old,Female,Belt,Accessories,136,Texas,M,Blue,Winter,3.5,Yes,PayPal,Free Shipping,No,No,63,PayPal,Bi-Weekly
2278,old,Female,Scarf,Accessories,162,Rhode Island,S,Lavender,Spring,4.3,Yes,Cash,Free Shipping,Yes,No,80,Credit Card,Fortnightly
2279,youth,Male,Belt,Accessories,100,Michigan,S,Indigo,Fall,2,Yes,Credit Card,Express,No,No,26,PayPal,Weekly
2280,middle,Female,Shirt,Clothing,48,Tennessee,M,Maroon,Spring,2.9,Yes,Venmo,Standard,Yes,Yes,20,Venmo,Weekly
2281,old,Male,Shirt,Outerwear,69,Virginia,S,Gray,Spring,1.6,No,PayPal,Express,Yes,No,30,Bank Transfer,Quarterly
2282,youth,Male,Sandals,Clothing,175,Oregon,M,Pink,Fall,1.4,No,Cash,2-Day Shipping,Yes,No,71,Credit Card,Monthly
2283,middle,Female,Coat,Footwear,111,Oklahoma,XL,Cyan,Winter,4.1,No,Bank Transfer,Standard,Yes,Yes,72,Debit Card,Every 3 Months
2284,youth,Female,Blouse,Clothing,21,Rhode Island,S,Black,Summer,3.8,Yes,Cash,Express,Yes,Yes,88,Debit Card,Monthly
2285,old,Male,Scarf,Accessories,125,Nebraska,XL,Gold,Spring,1.6,No,Venmo,2-Day Shipping,Yes,No,69,Bank Transfer,Fortnightly
2286,middle,Female,Hat,Clothing,117,Minnesota,L,Blue,Summer,4.4,No,Venmo,Free Shipping,Yes,Yes,87,Credit Card,Every 3 Months
2287,old,Male,Hat,Clothing,157,New Mexico,L,Cyan,Summer,4,Yes,Debit Card,Store Pickup,Yes,Yes,84,Venmo,Monthly
2288,old,Female,Sunglasses,Accessories,118,Ohio,XL,Charcoal,Summer,3.8,Yes,Credit Card,Standard,Yes,No,59,Bank Transfer,Monthly
2289,middle,Female,Sandals,Accessories,18,Ohio,L,Yellow,Spring,3.9,Yes,Venmo,Store Pickup,Yes,No,12,Cash,Quarterly
2290,middle,Female,Sunglasses,Clothing,166,Kentucky,L,Olive,Fall,1.6,Yes,Cash,Free Shipping,No,Yes,66,Bank Transfer,Quarterly
2291,youth,Male,Scarf,Clothing,168,Maryland,L,Green,Summer,4.6,Yes,PayPal,Express,Yes,Yes,41,Venmo,Every 3 Months
2292,middle,Male,Pants,Outerwear,197,Montana,L,Teal,Spring,2.2,Yes,Debit Card,2-Day Shipping,Yes,No,27,PayPal,Fortnightly
2293,middle,Female,Pants,Clothing,93,Montana,L,Beige,Spring,1.2,Yes,Debit Card,Standard,No,No,80,Credit Card,Quarterly
2294,old,Female,Handbag,Footwear,88,Louisiana,L,Maroon,Summer,4.6,Yes,Debit Card,Next Day Air,No,Yes,78,Bank Transfer,Weekly
2295,old,Female,Skirt,Footwear,80,Connecticut,M,Turquoise,Summer,2.5,No,Cash,Free Shipping,No,No,46,Credit Card,Weekly
2296,youth,Male,Socks,Accessories,11,Utah,M,Teal,Summer,4,Yes,Credit Card,Store Pickup,Yes,No,19,Debit Card,Quarterly
2297,youth,Male,Jeans,Accessories,177,New Jersey,L,Red,Spring,2.3,Yes,Cash,2-Day Shipping,No,No,87,Credit Card,Bi-Weekly
2298,old,Male,Coat,Outerwear,189,Ohio,XL,Blue,Fall,2.6,Yes,Bank Transfer,Free Shipping,Yes,No,31,Debit Card,Weekly
2299,middle,Male,Pants,Outerwear,96,Colorado,XL,Peach,Summer,1.6,Yes,Cash,Next Day Air,No,No,27,Debit Card,Monthly
2300,old,Male,Pants,Clothing,166,West Virginia,M,Gray,Summer,3,No,Bank Transfer,Free Shipping,Yes,Yes,50,Bank Transfer,Monthly
2301,youth,Male,Handbag,Outerwear,193,Pennsylvania,M,Gray,Spring,2,No,Debit Card,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly
2302,middle,Female,Scarf,Footwear,55,Maryland,XL,Charcoal,Fall,3.8,Yes,Debit Card,Express,No,Yes,95,PayPal,Quarterly
2303,youth,Male,Backpack,Outerwear,78,Maine,M,Lavender,Spring,3.7,Yes,PayPal,Store Pickup,No,No,48,Bank Transfer,Every 3 Months
2304,old,Male,Belt,Outerwear,94,Idaho,S,Green,Fall,2.3,Yes,Bank Transfer,2-Day Shipping,No,No,31,Bank Transfer,Weekly
2305,old,Male,T-shirt,Footwear,39,New Hampshire,L,Beige,Fall,4.3,No,Credit Card,Free Shipping,No,Yes,59,Bank Transfer,Monthly
2306,old,Female,Boots,Outerwear,106,Mississippi,M,Charcoal,Summer,1.5,No,PayPal,Express,No,Yes,21,Venmo,Bi-Weekly
2307,old,Male,Shorts,Outerwear,49,South Carolina,XL,Olive,Summer,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,46,Credit Card,Quarterly
2308,youth,Female,Scarf,Clothing,160,Nevada,S,Turquoise,Summer,2.2,Yes,PayPal,Free Shipping,No,No,30,Credit Card,Annually
2309,youth,Male,Skirt,Accessories,118,Texas,S,Violet,Spring,3.2,No,Credit Card,Free Shipping,Yes,Yes,66,Debit Card,Monthly
2310,middle,Male,Backpack,Outerwear,73,Iowa,XL,Violet,Summer,1.6,No,Bank Transfer,Express,Yes,No,63,Credit Card,Every 3 Months
2311,old,Male,Coat,Outerwear,178,North Carolina,L,Orange,Fall,4,Yes,PayPal,Next Day Air,No,Yes,97,Debit Card,Bi-Weekly
2312,middle,Female,Shirt,Outerwear,42,Nebraska,S,Teal,Fall,1.2,Yes,Venmo,2-Day Shipping,No,Yes,48,Credit Card,Bi-Weekly
2313,middle,Male,Pants,Accessories,172,Louisiana,XL,Cyan,Fall,2.4,No,Venmo,Free Shipping,Yes,No,50,Venmo,Every 3 Months
2314,youth,Female,Boots,Outerwear,134,North Carolina,L,Green,Winter,2.8,Yes,Debit Card,Store Pickup,Yes,Yes,33,PayPal,Quarterly
2315,middle,Male,Skirt,Footwear,110,Utah,XL,Violet,Winter,3.8,No,Cash,Next Day Air,Yes,No,70,PayPal,Annually
2316,middle,Male,Skirt,Footwear,19,Wyoming,XL,Turquoise,Spring,1.3,Yes,Bank Transfer,2-Day Shipping,No,Yes,36,Venmo,Quarterly
2317,youth,Male,Socks,Outerwear,28,Kentucky,XL,Turquoise,Spring,1,Yes,Credit Card,Free Shipping,No,Yes,17,Venmo,Weekly
2318,youth,Female,Shoes,Accessories,191,North Dakota,M,Silver,Fall,4,No,Debit Card,2-Day Shipping,Yes,Yes,41,Cash,Bi-Weekly
2319,middle,Female,Boots,Accessories,182,Iowa,M,Black,Spring,4.3,Yes,Venmo,Store Pickup,Yes,No,16,Bank Transfer,Quarterly
2320,old,Male,Backpack,Accessories,18,Oregon,L,Beige,Winter,2.4,No,Debit Card,Next Day Air,No,No,57,Bank Transfer,Weekly
